,agency,uploaded_on,value,uploaded_dt,dt_scrape,description
10051,DEPARTMENT OF STATE,2/26/2025,169961.0,2025-02-26,2025-03-18-2217,No description currently available
10083,DEPARTMENT OF STATE,2/26/2025,150000.0,2025-02-26,2025-03-18-2217,THE OKASEC CRIDA FOCUSES ON CONSULTING STAKEHOLDERS TO IDENTIFY PERFORMANCE THRESHOLDS FOR CRITICAL WATER-DEPENDENT SECTORS IN THE CUBANGO-OKAVANGO RIVER BASIN (CORB). IT INVOLVES ENHANCING HYDROLOGIC TOOLS IN THE OKACOM DECISION SUPPORT SYSTEM.
10113,DEPARTMENT OF STATE,2/26/2025,140000.0,2025-02-26,2025-03-18-2217,CONDUCT A TECHCAMP FOR FUTURE UKRAINIAN LEADERS AND THEIR GERMAN COUNTERPARTS. THIS TECHCAMP AIMS TO EQUIP PROJECT PARTICIPANTS WITH THE STRATEGIES AND TOOLS TO ADDRESS RUSSIAN DISINFORMATION AND PROPAGANDA. EIGHT TRAINERS WILL COACH APPROX (ICS GOAL 2.3
10142,DEPARTMENT OF STATE,2/26/2025,125000.0,2025-02-26,2025-03-18-2217,THE PURPOSE OF THIS GRANT IS TO CREATE A CIVICS CURRICULUM AND PROVIDE TRAINING FOR TEACHERS WITH A SPECIFIC FOCUS ON PROMOTING DEMOCRATIC VALUES AND FOSTERING A GLOBAL PERSPECTIVE.
10171,DEPARTMENT OF STATE,2/26/2025,110000.0,2025-02-26,2025-03-18-2217,TO SUPPORT AMCHAM PROJECT TITLED BUILDING BRIDGES THROUGH SHARED INTERESTS US CHINA VALUE AND CULTURAL EXCHANGE EVENTS
10189,DEPARTMENT OF STATE,2/26/2025,100000.0,2025-02-26,2025-03-18-2217,"THE PURPOSE OF THIS FEDERAL AWARD IS TO SUPPORT WORLD LEARNING'S 12-MONTH PROGRAM THAT ENHANCES THE ENTREPRENEURSHIP ECOSYSTEM IN ALGERIA BY EMPOWERING 75 YOUTH, ESPECIALLY WOMEN AND MINORITIES IN REMOTE AREAS, THROUGH TRAINING IN ONLINE ENTREPRENEURSHIP"
10239,DEPARTMENT OF STATE,2/26/2025,99500.0,2025-02-26,2025-03-18-2217,"TO IMPLEMENT HIV AWARENESS AND PREVENTION ACTIVITIES IN 25 SCHOOLS IN FIVE REGIONS OF GHANA. DEBATE CLUBS AND JUNIOR ADVOCATES WILL BE USED TO PROMOTE SAFE SEXUAL BEHAVIORS, REACHING UP TO 50,000 STUDENT IN AT-RISK COMMUNITIES."
10251,DEPARTMENT OF STATE,2/26/2025,95060.0,2025-02-26,2025-03-18-2217,FY2022-GEP-FULBRIGHT COMMISSION NEPAL
10253,DEPARTMENT OF STATE,2/26/2025,95000.0,2025-02-26,2025-03-18-2217,"TO SUPPORT NGO BALKAN ART ZONE TO CONDUCT THE ONE BEAT BALKANS (1BB) PROGRAM, COMMENCING IN KOSOVO, SERBIA AND NORTH MACEDONIA."
10265,DEPARTMENT OF STATE,2/26/2025,90000.0,2025-02-26,2025-03-18-2217,2022-2023 AND 2023-2024 HUMPHREY FELLOWSHIP PROGRAM WITH THE UNITED STATES EDUCATIONAL FOUNDATION OF PAKISTAN (USEFP)/FULBRIGHT COMMISSION
10291,DEPARTMENT OF STATE,2/26/2025,85000.0,2025-02-26,2025-03-18-2217,ZIMBABWEAN-U.S. PROGRAM FOR ACADEMIC COLLABORATIONS
10293,DEPARTMENT OF STATE,2/26/2025,83705.0,2025-02-26,2025-03-18-2217,"FY22 EDUCATIONUSA FUNDING FOR ARGENTINA PROGRAM ACTIVITIES IN FY22, INCLUDING FIELD SUPPORT AND OPPORTUNITY FUNDS."
10300,DEPARTMENT OF STATE,2/26/2025,81645.0,2025-02-26,2025-03-18-2217,FY2022-GEP-FUBLRIGHT COMMISSION PERU
10305,DEPARTMENT OF STATE,2/26/2025,80000.0,2025-02-26,2025-03-18-2217,"BEMAS CREATIVE PATHWAYS WILL ENGAGE WITH 16 LEBANESE PUBLIC SCHOOLS,5 COMMUNITY CENTERS OUTSIDE BEIRUT WITH THE PARTICIPATION OF 9 ARTISTS AND ARTIST COLLECTIVES FOR 2YEARS BUILDING THE ARTISTIC TALENTS OF 1000 STUDENTS, 30TEACHERS AND 3 FRESH GRADUATES"
10326,DEPARTMENT OF STATE,2/26/2025,75000.0,2025-02-26,2025-03-18-2217,"THE PROJECT IS A STRATEGIC INTERVENTION DESIGNED TO ADDRESS THE PERVASIVE AND GROWING THREAT OF DISINFORMATION IN ALBANIA. THIS PROJECT AIMS TO COUNTERACT THE EFFORTS OF FOREIGN ACTORS, PARTICULARLY THE RUSSIAN FEDERATION AND THE PEOPLE'S REPUBLIC OF CHI"
10364,DEPARTMENT OF STATE,2/26/2025,70000.0,2025-02-26,2025-03-18-2217,"BY THE END OF THE PROGRAM, AT LEAST 70% OF THE AFRO-COLOMBIAN AND INDIGENOUS PARTICIPANTS WILL DEMONSTRATE PREPAREDNESS TO PURSUE OPPORTUNITIES IN THE COLOMBIAN DIPLOMATIC CAREER OR OTHER PUBLIC SERVICE ROLES, AS SHOWN BY A FINAL SURVEY CONDUCTED TO THE"
10389,DEPARTMENT OF STATE,2/26/2025,65000.0,2025-02-26,2025-03-18-2217,LEADERSHIP PROGRAM FOR MENTORS
10406,DEPARTMENT OF STATE,2/26/2025,63000.0,2025-02-26,2025-03-18-2217,"TO ENHANCE THE RESILIENCE OF MONTENEGRIN SOCIETY, PARTICULARLY YOUNG PEOPLE INCLUDING JOURNALISTS, AGAINST THE NEGATIVE INFLUENCES OF RADICAL, ANTI-CITIZEN, AND DISCRIMINATORY CONTENT ON SOCIAL MEDIA."
10412,DEPARTMENT OF STATE,2/26/2025,62000.0,2025-02-26,2025-03-18-2217,"CREATE FAVORABLE CONDITIONS FOR ACCESS TO PUBLIC INFORMATION ON ELECTIONS PERIODS, THROUGH THE USE OF CONVENTIONAL AND SOCIAL MEDIA, WHILE ENCOURAGING THE ACTIVE PARTICIPATION OF YOUNG PEOPLE IN THE UPCOMING ELECTIONS, IN THE LITTORAL AND ADAMAWA REGIONS"
10414,DEPARTMENT OF STATE,2/26/2025,61000.0,2025-02-26,2025-03-18-2217,No description currently available
10419,DEPARTMENT OF STATE,2/26/2025,60000.0,2025-02-26,2025-03-18-2217,THE PURPOSE OF THIS PROPOSED PROGRAM IS TO ESTABLISH ENDURING RESEARCH AND EDUCATION COLLABORATION BETWEEN THE DEPARTMENT OF ELECTRICAL AND COMPUTER ENGINEERING (ECE) AT THE UNIVERSITY OF TEXAS AT DALLAS (UT-DALLAS) AND ECE BAHRAIN IN SUPPORT OF THE COM
10423,DEPARTMENT OF STATE,2/26/2025,38000.0,2025-02-26,2025-03-18-2217,"HOST STRATEGIC EDUCATIONAL AND CULTURAL PROGRAMS TO ADVANCE MAKER EDUCATION, STEAM, DEIA, HUMAN RIGHTS, AND AMERICAN CULTURE TO PUBLIC-SCHOOL STUDENTS AND EMERGING ARTISTS FROM COMMUNITIES IN BRASILIA AND ITS REGION."
10437,DEPARTMENT OF STATE,2/26/2025,57000.0,2025-02-26,2025-03-18-2217,FY24-GEP-EDUCATIONUSA-FULBRIGHT COMMISSION SPAIN
10446,DEPARTMENT OF STATE,2/26/2025,55000.0,2025-02-26,2025-03-18-2217,"TO DEVELOP AN ADVANCED CONTENT MANAGEMENT SYSTEM TAILORED FOR THE GEORGIAN MEDIA MARKET, LEVERAGING CUTTING-EDGE TECHNOLOGIES, TO HELP IMPROVE MEDIA SUSTAINABILITY."
10458,DEPARTMENT OF STATE,2/26/2025,54000.0,2025-02-26,2025-03-18-2217,"IN LIGHT OF BLACK HISTORY MONTH, THE SOUL FOOD CONNECTION PROJECT GOAL AIMS AT STRENGTHENING TIES BETWEEN THE AFRO-BELGIAN AND AFRO-AMERICAN COMMUNITIES BY ORGANIZING A CONFERENCE ON ""HOW BLACK FOOD CAN BRING AFRO DIASPORAS TOGETHER""."
10464,DEPARTMENT OF STATE,2/26/2025,52000.0,2025-02-26,2025-03-18-2217,"THE GRANT IS AWARDED TO COVER EXPENSES RELATED TO ORGANIZING AND MANAGING A COUNTRY-WIDE PROGRAM FOR A GROUP OF FOUR ALASKAN DRUM DANCERS TO IMPROVE CULTURAL TIES BETWEEN THE US AND GREENLAND, OVER THE COURSE OF TWO YEARS."
10475,DEPARTMENT OF STATE,2/26/2025,50000.0,2025-02-26,2025-03-18-2217,PROJECT CITIZEN'S AN AMERICAN CURRICULUM ADAPTED INTO ALBANIAN FOR HIGH SCHOOL STUDENTS WHICH PROMOTES COMPETENT AND RESPONSIBLE CIVIC PARTICIPATION IN ADDRESSING LOCAL COMMUNITY PROBLEMS AND HELPS PARTICIPANTS LEARN HOW TO MONITOR AND INFLUENCE PUBLIC
10538,DEPARTMENT OF STATE,2/26/2025,49000.0,2025-02-26,2025-03-18-2217,"OVERALL GOAL: TO ASSIST WITH EXPERTISE, BEST PRACTICES AND INDEPENDENT POLICY ADVICE THE RELEVANT INSTITUTIONS TO ADDRESS THE CHALLENGE OF THE DIASPORA VOTE."
10556,DEPARTMENT OF STATE,2/26/2025,47500.0,2025-02-26,2025-03-18-2217,"THE PROPOSED PROJECT, ""WOMEN IN ACTION: BUILDING CAPACITY FOR PEACE, SECURITY, AND PROTECTION"", AIMS TO ENHANCE THE PARTICIPATION OF WOMEN IN LOCAL SECURITY GOVERNANCE IN ALBANIA, STRENGTHEN THE CAPACITIES OF CIVIL SOCIETY ORGANIZATIONS (CSOS) AND LOCAL"
10565,DEPARTMENT OF STATE,2/26/2025,46200.0,2025-02-26,2025-03-18-2217,No description currently available
10569,DEPARTMENT OF STATE,2/26/2025,46012.0,2025-02-26,2025-03-18-2217,"THIS GRANT WILL FUND THE IMPLEMENTATION OF TARGETED PREVENTION INTERVENTION THROUGH YOLO, TARGETING CHILDREN, YOUTH AND ADOLESCENTS."
10595,DEPARTMENT OF STATE,2/26/2025,46010.0,2025-02-26,2025-03-18-2217,"THIS GRANT WILL FUND THE IMPLEMENTATION OF THE ACTION ORIENTATED MODEL ON GENDER, MIGRATION AND HIV TO YOUTH AND GENDER-BASED VIOLENCE VICTIMS."
10598,DEPARTMENT OF STATE,2/26/2025,46000.0,2025-02-26,2025-03-18-2217,THE PURPOSE OF THIS PROPOSAL IS TO SUPPORT AND STRENGTHEN THE CAPACITIES OF CIVIL SOCIETY ORGANIZATIONS TO ENSURE CITIZEN PARTICIPATION IN LOCAL DECISION-MAKING.
10611,DEPARTMENT OF STATE,2/26/2025,45000.0,2025-02-26,2025-03-18-2217,TO PRESERVE THE GOOD EXPERIENCE AND SHARE THE EXPERTISE ON THE COST OF ELECTION PROMISES FOR THE CREATION OF A FEASIBILITY INDEX.
10634,DEPARTMENT OF STATE,2/26/2025,44000.0,2025-02-26,2025-03-18-2217,"THIS PROJECT AIMS TO RAISE YOUNG PEOPLE?S CAPACITIES AND COMPETENCE IN TWO MUNICIPALITIES, ENABLING THEM TO MONITOR, IN A QUALITATIVE WAY, THE DISTRIBUTION OF FUNDS FROM THE MUNICIPALITY AND THE APPROVAL OF PRIORITY INVESTMENTS. IN THE END, YOUNG PEOPLE"
10656,DEPARTMENT OF STATE,2/26/2025,42000.0,2025-02-26,2025-03-18-2217,"THE PROJECTS? MAIN PURPOSE IS: TO BOOST EMPLOYMENT/SELF-EMPLOYMENT CHANCES FOR WOMEN W/DISABILITIES AND PWD WOMEN FAMILY MEMBERS, TAKING ADVANTAGE OF THE DIGITAL TECHNOLOGIES, OUR ESTABLISHED PLATFORM PROPUNE.AL AND THE ANNUAL JOB FAIR FOR PERSONS WITH D"
10664,DEPARTMENT OF STATE,2/26/2025,41000.0,2025-02-26,2025-03-18-2217,"AWARD TO POSITIVE TO ALLOW THEM TO PERFORM PROJECT SEEKS TO DOCUMENT AND PRESERVE THE INVALUABLE WOMEN S SINGING TRADITIONS IN THREE LOCAL VILLAGES, WHICH FORM AN INTEGRAL PART OF THE REGION S CULTURAL IDENTITY."
10679,DEPARTMENT OF STATE,2/26/2025,40000.0,2025-02-26,2025-03-18-2217,ERADICATE RISING HATE SPEECH ONLINE AND ENSURE PROMPT REMOVAL OF CONTENT FROM SOCIAL NETWORKS OF ONLINE ILLEGAL CONTENT INCITING VIOLENT EXTREMISM.
10716,DEPARTMENT OF STATE,2/26/2025,39980.0,2025-02-26,2025-03-18-2217,IMPLENT AWE PROGRAM IN MOZAMBIQUE 2024
10765,DEPARTMENT OF STATE,2/26/2025,36376.0,2025-02-26,2025-03-18-2217,FUNDING TO BE USED FOR EDUCATIONUSA CZECH REPUBLIC PROGRAM ACTIVITIES.
10771,DEPARTMENT OF STATE,2/26/2025,35800.0,2025-02-26,2025-03-18-2217,"TO ORGANIZE TRAININGS AND WORKSHOPS CENTERED ON THE PRIORITY PROGRAM ""STRENGTHENING DEMOCRACY"", FOCUSING ON STRENGTHENING MEDIA PRACTITIONERS AND MEDIA CONSUMERS MEDIA LITERACY AND ABILITY TO DETECT/COMBAT DISINFORMATION."
10777,DEPARTMENT OF STATE,2/26/2025,35000.0,2025-02-26,2025-03-18-2217,FUNDING FOR FY21 EDUCATIONUSA FINLAND PROGRAM ACTIVITIES.
10807,DEPARTMENT OF STATE,2/26/2025,34200.0,2025-02-26,2025-03-18-2217,GRANT TO RECIPIENT TO IMPLEMENT DISRUPHER PROJECT IN BARBADOS AS APPROVED UNDER THE 2024 AEIF.
10809,DEPARTMENT OF STATE,2/26/2025,34110.0,2025-02-26,2025-03-18-2217,"IN SOUTHEAST EUROPE, THE INTERTWINING ISSUES OF DISINFORMATION IN POLITICS AND A DEFICIENCY IN CRITICAL THINKING SKILLS POSE SIGNIFICANT CHALLENGES. THE FOCAL POINT OF PROJECT LIES IN A DYNAMIC TWO-DAY CONFERENCE FEATURING INTERACTIVE ROUNDTABLE WORKSHOP"
10812,DEPARTMENT OF STATE,2/26/2025,34000.0,2025-02-26,2025-03-18-2217,THE PROJECT AIMS TO CONTRIBUTE TO STRENGTHENING OF DEMOCRATIC ELECTION PROCESSES IN ALBANIA THROUGH INFORMED ROMA VOTER PARTICIPATION.
10820,DEPARTMENT OF STATE,2/26/2025,36000.0,2025-02-26,2025-03-18-2217,"TO SUPPORT VARIOUS NGOS AND INDIVIDUALS IN IMPLEMENTING PROJECTS RELATED TO ACADEMIC, CULTURAL, ENVIRONMENTAL, AND DEIA INITIATIVES PLUS PROJECT UNDER THE CHAMIZAL SISTER PARKS ARRANGEMENT TO PROMOTE JOINT PROGRAMMING AND KNOWLEDGE-SHARING BETWEEN THE PA"
10829,DEPARTMENT OF STATE,2/26/2025,33000.0,2025-02-26,2025-03-18-2217,"TO CULTIVATE A STRONG FOUNDATION OF ENVIRONMENTAL ACTIVISM AMONG THE YOUTH OF TAJIKISTAN THROUGH EDUCATIONAL ACTIVITIES ON ISSUES SUCH AS CLIMATE CHANGE, WASTE MANAGEMENT, AND RENEWABLE ENERGY AS WELL AS EXTEND THE IMPACT THROUGH AMERICAN SPACES ECO CLUB"
10841,DEPARTMENT OF STATE,2/26/2025,32000.0,2025-02-26,2025-03-18-2217,FY24-GEP-EDUCATIONUSA-FULBRIGHT COMMISSION FINLAND
10864,DEPARTMENT OF STATE,2/26/2025,30210.0,2025-02-26,2025-03-18-2217,No description currently available
10871,DEPARTMENT OF STATE,2/26/2025,30000.0,2025-02-26,2025-03-18-2217,"THE PROJECT AIMS TO PROVIDE OPPORTUNITIES TO YOUNG TALENTED BOYS AND GIRLS IN VULNERABLE AND DISADVANTAGED AREAS, WITH LIMITED RESOURCES AND OPPORTUNITIES TO STRENGTHEN RESILIENCE AND PREVENT RADICALIZATION LEADING TO ANY FORM OF VIOLENT EXTREMISM"
10914,DEPARTMENT OF STATE,2/26/2025,29700.0,2025-02-26,2025-03-18-2217,DESCRIPTION MASKED FOR PII PURPOSES
10937,DEPARTMENT OF STATE,2/26/2025,28000.0,2025-02-26,2025-03-18-2217,FY2022-GEP-EDUCATIONUSA-COMMISSION SWEDEN
10950,DEPARTMENT OF STATE,2/26/2025,27000.0,2025-02-26,2025-03-18-2217,"THE ""MEET THE CORNER: KNOWLEDGE ON THE GO"" PROJECT AIMS TO BRING ESSENTIAL STEM EDUCATION, MEDIA LITERACY, AND CULTURAL ENRICHMENT TO REMOTE HIGH SCHOOLS IN KUKES, VLORA, AND TIRANA. THIS INITIATIVE ADDRESSES THE LACK OF ACCESS TO AMERICAN CORNER RESOURC"
10970,DEPARTMENT OF STATE,2/26/2025,26000.0,2025-02-26,2025-03-18-2217,"CONTRIBUTE TO THE PROMOTION OF DEMOCRATIC PEACE, REDUCTION OF GBV AND STRENGTHENING THE RESILIENCE OF GBV SURVIVORS, ENCOURAGEMENT OF THE ACTIVE PARTICIPATION OF WOMEN IN POLITICAL PROCESS, IN THE CENTER AND FAR-NORTH REGIONS, REACHING OVER 14,000 PERSON"
10984,DEPARTMENT OF STATE,2/26/2025,25150.0,2025-02-26,2025-03-18-2217,No description currently available
10988,DEPARTMENT OF STATE,2/26/2025,10000.0,2025-02-26,2025-03-18-2217,FY 2021-2022 COMMUNITY COLLEGE INITIATIVE PROGRAM
11028,DEPARTMENT OF STATE,2/26/2025,24999.0,2025-02-26,2025-03-18-2217,TO PROMOTE EQUAL ACCESS TO QUALITY EDUCATION AND FOSTER A MORE INCLUSIVE SOCIETY IN TIERKIDI REFUGEE CAMP AND HOST COMMUNITIES IN PULKOT KEBELE THROUGH INCLUSIVE EDUCATION RESOURCE CENTER.
11033,DEPARTMENT OF STATE,2/26/2025,24995.0,2025-02-26,2025-03-18-2217,No description currently available
11037,DEPARTMENT OF STATE,2/26/2025,24990.0,2025-02-26,2025-03-18-2217,"TO CONDUCT 15 HANDS-ON STEM WORKSHOPS, ENGAGING 500 UNDERSERVED STUDENTS FROM VERNACULAR LANGUAGE SCHOOLS, MUSLIM MADRASSAHS, AND CHARITY-LED SCHOOLS, INCLUDING RURAL DISTRICTS."
11044,DEPARTMENT OF STATE,2/26/2025,24975.0,2025-02-26,2025-03-18-2217,PROVIDE KYRGYZ-SPEAKING AUDIENCES WITH OBJECTIVE INFORMATION TO COMBAT DEEP-ROOTED RUSSIAN PROPAGANDA AND MYTHS ABOUT THE DISABILITY OF THE KYRGYZ LANGUAGE THAT WILL SUSTAINABLY INCREASE THE RESISTANCE OF THE KYRGYZ PEOPLE AGAINST RUSSIAN PROPAGANDA
11049,DEPARTMENT OF STATE,2/26/2025,24970.0,2025-02-26,2025-03-18-2217,TO IMPLEMENT THE PROJECT LIBERAL HUBS FOR STRENGTHENING DEMOCRATIC FOCAL POINTS IN TEN REGIONAL CITIES/MUNICIPALITIES OF GEORGIA.
11052,DEPARTMENT OF STATE,2/26/2025,24960.0,2025-02-26,2025-03-18-2217,"TO ENCOURAGE, TRAIN, SUPPORT, MENTOR, AND MOBILIZE ROMA YOUTH IN PROGRAMS DESIGNED TO FOSTER LEADERSHIP SKILLS, CIVIC ENGAGEMENT, ACADEMIC EXCELLENCE, ENABLING THEM TO OVERCOME SOCIAL AND ECONOMIC BARRIERS, AND BECOME CONTRIBUTORS TO BULGARIAN SOCIETY."
11058,DEPARTMENT OF STATE,2/26/2025,24950.0,2025-02-26,2025-03-18-2217,DESCRIPTION MASKED FOR PII PURPOSES
11067,DEPARTMENT OF STATE,2/26/2025,24920.0,2025-02-26,2025-03-18-2217,No description currently available
11071,DEPARTMENT OF STATE,2/26/2025,24900.0,2025-02-26,2025-03-18-2217,"STEMPOWER INC SEEKS TO EMPOWER CAMEROONIAN YOUTH THROUGH INNOVATION AND ENTREPRENEURSHIP WORKSHOPS. THIS PROJECT WILL BRING TOGETHER 120 RURAL CAMEROONIAN YOUTHS, EMPHASIZING A 60% FOCUS ON YOUNG WOMEN, WITH ESSENTIAL STEM AND ENTREPRENEURIAL SKILLS."
11081,DEPARTMENT OF STATE,2/26/2025,24850.0,2025-02-26,2025-03-18-2217,"THE PROGRAM IS EXPECTED TO ENHANCE CULTURAL AWARENESS, STRENGTHEN COMMUNITY TIES, EMPOWER YOUTH WITH NEW PERSPECTIVES, AND INCREASE UNDERSTANDING OF AGOA S BENEFITS. IT BRIDGES CULTURAL GAPS HIGHLIGHTS SHARED HISTORY AND PROMOTES ECONOMIC COOPERATION"
11104,DEPARTMENT OF STATE,2/26/2025,24500.0,2025-02-26,2025-03-18-2217,"THIS GRANT WILL COVER MASTERCLASSES, MENTORING EVENTS, CASE FOR APPROX. 50 TECH FOUNDERS FROM UNDERREPRESENTED GROUPS TO BUILD THE KNOW-HOW, CONTACTS, AND NETWORKS TO ACCESS AND GROW THEIR TECH BUSINESS IN THE U.S."
11121,DEPARTMENT OF STATE,2/26/2025,24000.0,2025-02-26,2025-03-18-2217,THIS PROJECT ADDRESSES THE PRIORITY AREA OF STRENGTHENING AND EXPANDING U.S.-BAHRAIN PEOPLE-TO-PEOPLE PARTNERSHIPS THROUGH EDUCATION AND FORTIFY TIES BETWEEN BAHRAINIS AND THE U.S BY PROMOTING U.S. EDUCATION.
11155,DEPARTMENT OF STATE,2/26/2025,23500.0,2025-02-26,2025-03-18-2217,No description currently available
11162,DEPARTMENT OF STATE,2/26/2025,23000.0,2025-02-26,2025-03-18-2217,"TO MAKE THE ONLINE SPHERE A SAFE PLACE FOR WOMEN AND YOUNG PEOPLE, BY EMPOWERING WOMEN AND YOUTH TO FIGHT AGAINST VIOLENCE AND DISCRIMINATION."
11182,DEPARTMENT OF STATE,2/26/2025,22000.0,2025-02-26,2025-03-18-2217,"TO COUNTER THE MISUSE OF STATE RESOURCES FOR ELECTORAL ADVANTAGE BY INCUMBENTS, BY ENHANCING THE CAPABILITIES OF LOCAL STAKEHOLDERS."
11201,DEPARTMENT OF STATE,2/26/2025,21000.0,2025-02-26,2025-03-18-2217,EMPOWERING GIRLS AND WOMEN AND PROMOTING GENDER EQUALITY: A MOTHER-DAUGHTER NETWORK ADDRESSING SENSITIVE ISSUES IN ALBANIAN SOCIETY.
11206,DEPARTMENT OF STATE,2/26/2025,16500.0,2025-02-26,2025-03-18-2217,"HOST EDUCATIONAL AND CULTURAL PROGRAMS TO FOSTER ENGLISH LANGUAGE, USG PROGRAMS, AMERICAN CULTURE, DEIA, ENVIRONMENT, STEAM, MAKER EDUCATION AND ENTREPRENEURSHIP"
11222,DEPARTMENT OF STATE,2/26/2025,20000.0,2025-02-26,2025-03-18-2217,"THIS PROJECT AIMS TO ENGAGE AND EDUCATE 150+, AGES 17-22 YEARS OLD, AMONG WHICH FIRST-TIME VOTERS IN TIRANA, KUKES, AND VLORA ABOUT THE RATIONALITY OF VOTING, THE ELECTORAL PROCESS, AND THE IMPORTANCE OF CIVIC ENGAGEMENT. IT WILL ADDRESS CRITICAL ELECTIO"
11275,DEPARTMENT OF STATE,2/26/2025,19960.0,2025-02-26,2025-03-18-2217,"TO IMPLEMENT THE PROJECT ""ADVANCING INFORMED CITIZENRY."""
11290,DEPARTMENT OF STATE,2/26/2025,19500.0,2025-02-26,2025-03-18-2217,DESCRIPTION MASKED FOR PII PURPOSES
11293,DEPARTMENT OF STATE,2/26/2025,19400.0,2025-02-26,2025-03-18-2217,No description currently available
11299,DEPARTMENT OF STATE,2/26/2025,19000.0,2025-02-26,2025-03-18-2217,No description currently available
11313,DEPARTMENT OF STATE,2/26/2025,18000.0,2025-02-26,2025-03-18-2217,FY2022-GEP-EDUCATIONUSA-COMMISSION ITALY
11337,DEPARTMENT OF STATE,2/26/2025,17125.0,2025-02-26,2025-03-18-2217,"THIS PROGRAM BRINGS TOGETHER ACADEMICS OF VARIOUS FIELDS OF PSYCHOLOGICAL SCIENCE, FROM THE US AND NZ, TO A WORKSHOP ON ADULTS' AND CHILDREN'S ENVIRONMENTAL CONCERNS AND UNDERSTANDING OF CLIMATE CHANGE."
11341,DEPARTMENT OF STATE,2/26/2025,17000.0,2025-02-26,2025-03-18-2217,FY23-GEP-EDUCATIONUSA-FULBRIGHT COMMISSION ICELAND
11347,DEPARTMENT OF STATE,2/26/2025,16700.0,2025-02-26,2025-03-18-2217,FY2022-GEP-EDUCATIONUSA-COMMISSION POLAND
11351,DEPARTMENT OF STATE,2/26/2025,16200.0,2025-02-26,2025-03-18-2217,FY2022-GEP-EDUCATIONUSA-FULBRIGHT COMMISSION HUNGARY
11354,DEPARTMENT OF STATE,2/26/2025,16100.0,2025-02-26,2025-03-18-2217,FY2022-GEP-EDUCATIONUSA-COMMISSION IRELAND
11357,DEPARTMENT OF STATE,2/26/2025,16000.0,2025-02-26,2025-03-18-2217,"TO PRODUCE A DOCUMENTARY SERIES WITH 10 EPISODES AND A PHOTO EXHIBITION TO SHOWCASING THE POTENTIAL WITHIN MAURITANIA, AND INSPIRE THE YOUTH TO PURSUE OPPORTUNITIES LOCALLY, THUS CONTRIBUTING TO THE COUNTRY ECONOMIC AND SOCIAL DEVELOPMENT."
11365,DEPARTMENT OF STATE,2/26/2025,15500.0,2025-02-26,2025-03-18-2217,FUNDING FOR FY21 EDUCATIONUSA GREECE PROGRAM ACTIVITIES.
11415,DEPARTMENT OF STATE,2/26/2025,14999.0,2025-02-26,2025-03-18-2217,FY2022-GEP-EDUCATIONUSA-FULBRIGHT COMMISSION SRI LANKA
11431,DEPARTMENT OF STATE,2/26/2025,14600.0,2025-02-26,2025-03-18-2217,DESCRIPTION MASKED FOR PII PURPOSES
11434,DEPARTMENT OF STATE,2/26/2025,14500.0,2025-02-26,2025-03-18-2217,FY 2021-2022 EDUCATIONUSA ADVISING
11441,DEPARTMENT OF STATE,2/26/2025,14300.0,2025-02-26,2025-03-18-2217,No description currently available
11444,DEPARTMENT OF STATE,2/26/2025,14200.0,2025-02-26,2025-03-18-2217,THE PROJECT SEEKS TO EMPOWER VULNERABLE YOUNG GIRLS IN RWAZA THROUGH TAILORING TRAINING AND PROVISION OF SEWING MACHINES AND RELATED TOOLS.
11450,DEPARTMENT OF STATE,2/26/2025,14000.0,2025-02-26,2025-03-18-2217,"?YOUR OPINION MATTERS: CIVIC ENGAGEMENT OF YOUNG ADULTS? PROMOTES ACTIVE PARTICIPATION AMONG YOUNG ADULTS IN BULGARIA THROUGH PUBLIC LIBRARIES. THE PROGRAM AIMS TO POSITION LIBRARIES FOR PUBLIC DEBATE, CIVIC ENGAGEMENT, AND COMMUNITY INVOLVEMENT."
11472,DEPARTMENT OF STATE,2/26/2025,13000.0,2025-02-26,2025-03-18-2217,"CODING4HER IS A PROGRAM WHICH AIMS TO RAISE AWARENESS AND TRAIN 100 YOUNG GIRLS IN DIGITAL AND EMERGING TECHNOLOGIES, INCLUDING ROBOTICS, WEB AND MOBILE APPLICATION PROGRAMMING, CONNECTED OBJECTS AND ARTIFICIAL INTELLIGENCE."
11478,DEPARTMENT OF STATE,2/26/2025,12500.0,2025-02-26,2025-03-18-2217,FUNDING FOR FY21 EDUCATIONUSA UK PROGRAM ACTIVITIES.
11493,DEPARTMENT OF STATE,2/26/2025,12000.0,2025-02-26,2025-03-18-2217,"TO EMPOWER RURAL ARTISAN MEMBERS FROM TOLEDO BELIZE, BY PARTICIPATING IN BUSINESS DEVELOPMENT TRAINING WITH INTERNATIONAL EXPERTS."
11516,DEPARTMENT OF STATE,2/26/2025,11500.0,2025-02-26,2025-03-18-2217,No description currently available
11528,DEPARTMENT OF STATE,2/26/2025,11000.0,2025-02-26,2025-03-18-2217,"RAISE AWARENESS ABOUT SHARED U.S. - FRENCH PRIORITIES ON CLIMATE CHANGE AND THE HUMAN IMPACT ON THE ENVIRONMENT, PROMOTING INDIVIDUAL AND GROUP EFFORTS TO ENSURE BETTER SUSTAINABILITY AND INSPIRE BEST PRACTICES."
