agency,uploaded_on,value,uploaded_dt,dt_scrape,description
USAID,3/1/2025,296296.0,2025-03-01,2025-03-18-2217,"USAID BUILDING GREEN AIMS TO ACHIEVE THE GOAL OF A MORE ENVIRONMENTALLY FRIENDLY, AFFORDABLE AND TECHNOLOGICALLY COMPETITIVE BUILDING MATERIALS INDUSTRY IN NEPAL THAT ALSO INTEGRATES THE MARGINALIZED AND VULNERABLE COMMUNITIES INTO ITS MARKET SYSTEM."
USAID,3/1/2025,14000000.0,2025-03-01,2025-03-18-2217,DEMOCRATIC PROCESSES
USAID,3/1/2025,5132398.0,2025-03-01,2025-03-18-2217,"""USAID EDUCATION EMERGENCY RESPONSE""- SELECTION OF A LOCAL ORGANIZATION IN NEPAL TO IMPLEMENT THE ACTIVITIES IN EARTHQUAKE AFFECTED DISTRICTS IN WESTERN NEPAL. THE PURPOSE OF THIS ACTIVITY IS TO BUILD RESILIENCE OF THE SCHOOL COMMUNITIES, INCLUDING PREPARATION OF THE HUMAN RESOURCE FOR THE RECOVERY PHASE AND CONTINUATION OF SCHOOLING OF AFFECTED STUDENTS."
USAID,3/1/2025,5000000.0,2025-03-01,2025-03-18-2217,"THE USAID COMMUNITY JUSTICE ACTIVITY WILL IMPROVE EQUITABLE JUSTICE SECTOR SERVICE DELIVERY FOR WOMEN, YOUTH, AND MARGINALIZED GROUPS IN TARGETED COMMUNITIES. THE ACTIVITY IS INTENDED TO CONTRIBUTE TO USAID/NEPAL’S COUNTRY DEVELOPMENT COOPERATION STRATEGY (CDCS) GOAL OF “A MORE SELF-RELIANT, PROSPEROUS AND INCLUSIVE NEPAL THAT DELIVERS IMPROVED DEMOCRATIC GOVERNANCE, HEALTH, AND EDUCATION OUTCOMES”. IN ORDER TO ACHIEVE THIS GOAL, USAID/NEPAL’S CDCS EMPHASIZES THE NEED TO ADDRESS FEDERALISM, INCLUSION, AND RESILIENCE. THE USAID COMMUNITY JUSTICE ACTIVITY’S OBJECTIVES ARE: STRENGTHEN LOCAL JUDICIAL INSTITUTIONAL CAPACITY AND JUSTICE SECTOR COORDINATION AND OVERSIGHT TO IMPROVE ACCESS TO JUSTICE AND JUSTICE DELIVERY FOR WOMEN, YOUTH, AND MARGINALIZED GROUPS. STRENGTHEN CIVIL SOCIETY CAPACITY TO IMPROVE COMMUNITY LEGAL LITERACY, LOCAL JUSTICE SECTOR ACCOUNTABILITY, AND ACCESS TO LEGAL AID FOR WOMEN, YOUTH, AND MARGINALIZED GROUPS."
USAID,3/1/2025,1999547.0,2025-03-01,2025-03-18-2217,"THE PURPOSE OF FEED THE FUTURE NEPAL USAID PARTNERSHIP FOR POULTRY IS TO STRENGTHEN THE POULTRY MARKET SYSTEM AND SUSTAINABLY INCREASE INCOMES FOR MICRO, SMALL AND MEDIUM ENTERPRISES (MSME) FARMERS. THIS ACTIVITY WILL SUPPORT SHREENAGAR AGRITECH INDUSTRIES PRIVATE LIMITED'S (SHREENAGAR'S) EFFORTS IN NEPAL TO ENGAGE MORE EFFECTIVELY WITHIN THE POULTRY MARKET SYSTEM AND REDUCE CONSTRAINTS FOR INCLUSIVE, BROAD-BASED ECONOMIC GROWTH WITHIN THE EGG, MEAT AND OTHER POULTRY PRODUCT VALUE CHAINS (E.G. MAIZE) IMPORTANT TO NEPALIS IN RURAL AREAS."
USAID,3/1/2025,1000000.0,2025-03-01,2025-03-18-2217,THE GOAL OF THE FEED THE FUTURE USAID NEPALI TEA PARTNERSHIP IS TO IMPROVE THE QUALITY AND COMPETITIVENESS OF NEPALI TEA.
USAID,3/1/2025,1000000.0,2025-03-01,2025-03-18-2217,"THE FEED THE FUTURE NEPAL USAID DIGITAL AGRICULTURE WILL WORK TO ENHANCE CLIMATE-SMART FARMING THROUGH DIGITAL TOOLS AND MULTI-SECTOR PARTNERSHIPS. IT WILL IMPROVE CROP PRODUCTIVITY, MITIGATE THE RISK OF CROP FAILURE, AND MINIMIZE POST-HARVEST LOSSES. OVERALL, IT WILL STRENGTHEN NEPAL’S DIGITAL ECOSYSTEM, SPECIFICALLY IN THE AGRICULTURE SECTOR."
USAID,3/1/2025,4000000.0,2025-03-01,2025-03-18-2217,COMBAT HUMAN TRAFFICKING
USAID,3/1/2025,1498528.0,2025-03-01,2025-03-18-2217,No description currently available
USAID,3/1/2025,3928504.0,2025-03-01,2025-03-18-2217,EMPOWERING CSOS TO COMBAT HUMAN TRAFFICKING IN SRI LANKA
USAID,3/1/2025,1578104.0,2025-03-01,2025-03-18-2217,CSI ACTIVITY FOR ADVOCACY WORK AND SERVICES FOR VICTIMS OF SEXUAL AND GENDER BASED VIOLENCE
USAID,3/1/2025,3572465.0,2025-03-01,2025-03-18-2217,CIVIL SOCIETY ORGANIZATIONS (CSOS) AND COMMUNITY COLLECTIVES FOR DEMOCRATIC GOVERNANCE – (CCCDG)
USAID,3/1/2025,19000000.0,2025-03-01,2025-03-18-2217,BOLSTERING CIVIL SOCIETY (BCS) ACTIVITY
USAID,3/1/2025,17700000.0,2025-03-01,2025-03-18-2217,PROMOTING POSITIVE INFORMATION (PRO-INFO) ACTIVITY
USAID,3/1/2025,16200000.0,2025-03-01,2025-03-18-2217,"THE SOCIAL COHESION ACTIVITY WILL FOCUS ON ELEVATING RIGHTS AND TOLERANCES TO BOOST SOCIAL COHESION AND A NATIONAL SRI LANKAN IDENTITY AND ENSURE THAT ALL SRI LANKANS HAVE THE RIGHTS AND ABILITIES TO FULLY PARTICIPATE IN THE COUNTRY’S DEMOCRACY. THE PRIME OBJECTIVE OF SOCIAL COHESION IS TO STRENGTHEN SRI LANKAN-LED EFFORTS TO ADVANCE SOCIAL COHESION AND RECONCILIATION BY ACHIEVING ONE OR MORE OF THE FOLLOWING INTERCONNECTED AND MUTUALLY REINFORCING RESULTS: IR.1. STRENGTHENED STRUCTURES AND PROCESSES FACILITATING SOCIAL COHESION, RECONCILIATION, AND RESPECT FOR HUMAN RIGHTS. IR.2. REDUCED SOCIO-ECONOMIC DISPARITIES AND EXCLUSION OF VULNERABLE COMMUNITIES. IR.3. ENHANCED COMMUNITY RESILIENCE."
USAID,3/1/2025,14500000.0,2025-03-01,2025-03-18-2217,SAMAGRA: A TOTAL MARKET FOR COMPREHENSIVE CONSUMER-EMPOWERED PRIMARY HEALTH
USAID,3/1/2025,6000000.0,2025-03-01,2025-03-18-2217,UDYAMI: BUILDING RESILIENCE OF WOMEN MICRO-ENTREPRENEURS
USAID,3/1/2025,7000000.0,2025-03-01,2025-03-18-2217,"DEVELOPMENT PARTNERSHIP ACTIVITY; USAID’S DEVELOPMENT PARTNERSHIP ACTIVITY AIMS TO BROADEN THE PARTNERSHIP BETWEEN THE U.S.GOVERNMENT AND THE GOVERNMENT OF INDIA (GOI) TO COLLABORATIVELY ENGAGE IN DEVELOPMENT ACTIVITIES ACROSS THE INDO-PACIFIC REGION AND GLOBALLY. USAID INTENDS TO PARTNER WITH THE GOI’S DEVELOPMENT PARTNERSHIP ADMINISTRATION (DPA) TO PROVIDE TECHNICAL ASSISTANCE TO COUNTRIES(REGIONALLY AND GLOBALLY) IN A VARIETY OF AREAS, INCLUDING, BUT NOT LIMITED TO: ENERGY; NATURAL RESOURCE MANAGEMENT; DIGITAL TECHNOLOGY AND CONNECTIVITY; TRADE AND COMPETITIVENESS."
USAID,3/1/2025,1749964.0,2025-03-01,2025-03-18-2217,NARMADA LANDSCAPE RESTORATION
USAID,3/1/2025,17000000.0,2025-03-01,2025-03-18-2217,THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO IMPROVE EARLY LEARNING OUTCOMES THROUGH A SYSTEM STRENGTHENING APPROACH IN REFORM-ORIENTED STATES ACROSS INDIA
USAID,3/1/2025,9200000.0,2025-03-01,2025-03-18-2217,THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO SUPPORT THE CDRI SECRETARIAT AND BOLSTER INDIA’S LEADERSHIP ROLE IN DISASTER RESPONSE AND RISK REDUCTION AND LEAD THE SOUTH ASIA REGION AND OTHER MEMBER COUNTRIES IN ADDRESSING DISASTER RISKS BY BUILDING THE RESILIENCE OF COMMUNITIES AND INFRASTRUCTURE.
USAID,3/1/2025,14499998.0,2025-03-01,2025-03-18-2217,"THIS PROJECT TITLED “CLEANER AIR AND BETTER HEALTH” (CABH) IS AIMED AT IMPROVING AIR POLLUTION MITIGATION AND REDUCING AIR POLLUTION EXPOSURE IN SELECTED INDIAN GEOGRAPHIES. THE RESULTS ENVISIONED UNDER THIS PROJECT INCLUDE: IMPROVED CAPACITY OF DECISION MAKERS TO USE EVIDENCE IN AIR QUALITY MANAGEMENT AND PLANNING APPROACHES TO REDUCE EXPOSURE, EMPOWERED COMMUNITIES, INCREASED USE OF BUSINESS-LED APPROACHES, INCREASED ADOPTION OF MITIGATION TECHNOLOGIES, EXPANDED EVIDENCE BASE FOR HIGH-IMPACT HEALTH EVIDENCE, INCREASED ADOPTION OF BEHAVIORAL CHANGE FOR EXPOSURE REDUCTION AND IMPROVED INDOOR ENVIRONMENT."
USAID,3/1/2025,24949644.0,2025-03-01,2025-03-18-2217,"THE TREES OUTSIDE FORESTS IN INDIA (TOFI) ACTIVITY IS DESIGNED TO ADDRESS VARIOUS POLICY, ECONOMIC, CAPACITY, AND INFORMATION RELATED BARRIERS LOCKING IN PROMISING OPPORTUNITIES FOR TOF EXPANSION IN SEVEN PARTICIPATING STATES, NAMELY ANDHRA PRADESH, ASSAM, HARYANA, ODISHA, RAJASTHAN, TAMIL NADU, AND UTTAR PRADESH.."
USAID,3/1/2025,2680000.0,2025-03-01,2025-03-18-2217,"COMMUNITY-LED MONITORING (CLM) IS A PROCESS INITIATED AND IMPLEMENTED BY LOCAL COMMUNITY BASED ORGANIZATIONS AND OTHER CIVIL SOCIETY GROUPS, NETWORKS OF KEY POPULATIONS (KP), PEOPLE LIVING WITH HIV (PLHIV), AND OTHER AFFECTED GROUPS OR OTHER COMMUNITY ENTITIES THAT GATHERS QUANTITATIVE AND QUALITATIVE DATA ABOUT HIV SERVICES. THE CLM EXPECTED OUTCOMES IS TO FOCUS ON GETTING INPUT FROM RECIPIENTS OF HIV SERVICES, ESPECIALLY KEY POPULATIONS AND UNDERSERVED GROUPS, IN A ROUTINE AND SYSTEMATIC MANNER THAT WILL TRANSLATE INTO ACTION AND CHANGE. CLM IS CENTRAL TO PEPFAR’S CLIENT CENTERED APPROACH BECAUSE IT PUTS COMMUNITIES, THEIR NEEDS, AND THEIR VOICES AT THE CENTER OF THE HIV RESPONSE."
USAID,3/1/2025,27400000.0,2025-03-01,2025-03-18-2217,"STRENGTHENING LANDSCAPE MANAGEMENT AND CONSERVATION IS A FIVE-YEAR ACTIVITY THAT SUPPORTS THE GOVERNMENT OF INDIA (GOI) AND OTHER STAKEHOLDERS IN PROTECTING LANDSCAPES, IMPROVING BIODIVERSITY CONSERVATION, AND INCREASING NATURE-BASED CLIMATE BENEFITS."
USAID,3/1/2025,6301114.0,2025-03-01,2025-03-18-2217,TO SUPPORT THE ECONOMIC GROWTH AND STABILITY FOR SOVEREIGN DEMOCRACY IN CONCERT WITH THE ROYAL GOVERNMENT OF BHUTAN (RGOB) TO FACILITATE SOCIAL AND ECONOMIC OPPORTUNITY AND STRENGTHEN BHUTAN’S STRATEGIC PARTNERSHIP WITH SOUTH ASIAN ALLIES.
USAID,3/1/2025,30000000.0,2025-03-01,2025-03-18-2217,"TO ISSUE A NEW COOPERATIVE AGREEMENT TO THE SUCCESSFUL APPLICANT TO SUPPORT THE PROGRAM 'INNOVATIONS FOR REDUCING PLASTICS FOR A CLEANER ENVIRONMENT IN INDIA (INREPLACE) ACTIVITY', FOR PERIOD 5 YEARS. THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO REDUCE PLASTIC POLLUTION, INCLUDING IN THE MARINE ENVIRONMENT, THROUGH IMPROVEMENTS IN SOLID WASTE MANAGEMENT AND ADVANCING A PLASTICS CIRCULAR ECONOMY IN SELECTED REGIONS OF INDIA. THROUGH THE ACTIVITY, USAID/INDIA WILL PARTNER WITH THE GOVERNMENT OF INDIA (GOI) TO ADDRESS THE PLASTIC POLLUTION CHALLENGE BY (1) IMPROVING PLASTIC AND SOLID WASTE MANAGEMENT PLANNING, INFRASTRUCTURE, AND SERVICES; AND (2) ADDRESSING THE LIFE CYCLE IMPACTS OF PLASTICS AND OTHER MATERIALS BY PROMOTING A CIRCULAR ECONOMY."
USAID,3/1/2025,15000000.0,2025-03-01,2025-03-18-2217,"THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO IMPROVE THE QUALITY OF EDUCATION STARTING AT PRE-SCHOOLS TO PRIMARY GRADES AMONG CHILDREN WITH DISABILITIES. ENABLE WILL FOCUS ON IMPROVING PARENTAL INVOLVEMENT, BRINGING TOGETHER MULTIPLE STAKEHOLDERS, AND STRENGTHENING EXISTING SERVICE DELIVERY SYSTEMS. THE PROGRAM'S GOAL IS TO ENSURE THAT CHILDREN WITH DISABILITIES ACQUIRE FOUNDATIONAL LITERACY AND NUMERACY SKILLS."
USAID,3/1/2025,2500000.0,2025-03-01,2025-03-18-2217,"THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS ENSURING CULTURAL CONTINUITY OF THE TIBETAN COMMUNITY THROUGH DIGITAL PRESERVATION OF ANCIENT TIBETAN MANUSCRIPTS AND ARTIFACTS AND OTHER INTANGIBLE CULTURAL RESOURCES IN A SECURE, SUSTAINABLE, AND ACCESSIBLE DIGITAL LIBRARY."
USAID,3/1/2025,5000000.0,2025-03-01,2025-03-18-2217,"THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO STRENGTHEN THE PRESERVATION OF TIBETAN CULTURE IN THE FORM OF MANUSCRIPTS AND OTHER ARTIFACTS, IN A SUSTAINABLE MANNER THAT LEVERAGES MODERN TECHNOLOGY AND IS EASILY ACCESSIBLE THROUGH A SUSTAINABLE DIGITAL PUBLIC LIBRARY PROVIDING A COMPREHENSIVE AND ACCESSIBLE REPOSITORY OF INVALUABLE CULTURAL RESOURCES AND MANUSCRIPTS FROM TIBETAN CULTURE."
USAID,3/1/2025,1200000.0,2025-03-01,2025-03-18-2217,"THE REGENERATIVE AGROFORESTRY AND LIVELIHOODS FUND (REAL FUND), AIMS TO CREATE AN ENVIRONMENTALLY AND FINANCIALLY SUSTAINABLE, SCALABLE, AND REPLICABLE MODEL OF BAMBOO PRODUCTION, VALUE ADDITION AND SALE (BOTH INSTITUTIONAL AND OPEN MARKET). THIS WILL BE DONE VIA COLLECTIVES OF 7,500 FARMERS AND 3,600 WOMEN ARTISANS IN RURAL INDIA WHO WILL TOGETHER OWN AND MANAGE THE END-TO-END VALUE CHAIN OF BAMBOO PRODUCTS (FROM PURCHASE OF SAPLINGS FOR CULTIVATION OF BAMBOO TO PRODUCTION AND SALE OF VALUE-ADDED PRODUCTS). THE PROPORTION OF FARMERS AND ARTISANS WILL BE CRYSTALIZED POST MOBILIZING AND FUNDRAISING ACTIVITIES DURING THE STRUCTURING PHASE; THE TOTAL DIRECT BENEFICIARIES WILL BE 11,100."
USAID,3/1/2025,5000000.0,2025-03-01,2025-03-18-2217,"THE OBJECTIVE OF THIS FIXED AMOUNT AWARD IS TO PROVE THE VIABILITY OF THE USG’S PREFERRED TECHNOLOGY PLATFORM FOR SECURE AND TRUSTWORTHY ALTERNATE 5G (OPEN RADIO ACCESS NETWORKS, OR ORAN), IN A LARGE-SCALE, COMMERCIAL DEPLOYMENT, USING INDIA AS THE TESTING GROUND. DEVELOPING A FIELD-TESTED, PROVEN ORAN PLATFORM FOR USE IN THE INDIAN MARKET WILL SET THE FOUNDATION FOR WIDESPREAD ADOPTION OF A SECURE AND TRUSTWORTHY 5G NETWORK ACROSS INDIA. IN THE LONGER TERM, THIS SUCCESS WILL PROVIDE A MEANS TO SCALE UP SECURE AND TRUSTED 5G ALTERNATIVES ACROSS ASIAN MARKETS AND POTENTIALLY BEYOND THEM, THEREBY SIGNIFICANTLY CONTRIBUTING TOWARD ADVANCING A FREE AND OPEN INDO-PACIFIC, THE FIRST GOAL OF THE U.S. GOVERNMENT’S 2022 INDO-PACIFIC STRATEGY."
USAID,3/1/2025,7000000.0,2025-03-01,2025-03-18-2217,PROMOTING EQUITY AND REPRODUCTIVE HEALTH ACCESS FOR NORTHEAST INDIA (PRERANA)
USAID,3/1/2025,8000000.0,2025-03-01,2025-03-18-2217,"YOUNG ADULTS FOR ACCESSIBLE, RESPECTFUL, AND INCLUSIVE REPRODUCTIVE HEALTH INITIATIVES (YAARI)”ACTIVITY"
USAID,3/1/2025,5000000.0,2025-03-01,2025-03-18-2217,"THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO UTILIZE HIGHER EDUCATION INSTITUTIONS (HEIS) TO ENHANCE THE SYSTEMIC RESILIENCE OF INFRASTRUCTURE AGAINST DISASTER AND CLIMATE RISKS. THIS WILL BE ACHIEVED BY ESTABLISHING A NETWORK OF SELECTED HEIS FROM THE UNITED STATES AND INDIA, WORKING IN COLLABORATION WITH OTHER STAKEHOLDERS, TO ADDRESS GAPS IN INFRASTRUCTURE RESILIENCE EDUCATION, TRAINING, AND KNOWLEDGE MANAGEMENT. THE ACTIVITY AIMS TO STRENGTHEN THE CAPACITY OF STAKEHOLDERS AND FOSTER A HIGHER EDUCATION ECOSYSTEM FOCUSED ON INFRASTRUCTURE RESILIENCE."
USAID,3/1/2025,2000000.0,2025-03-01,2025-03-18-2217,"THE PURPOSE OF THIS COOPERATIVE AGREEMENT IS TO ENRICH EARLY LEARNING IN MARGINALIZED COMMUNITIES BY USING INNOVATIVE CURRICULUM MODELS, PLAY-BASED PEDAGOGY, AND MULTIMEDIA ASSETS TO BUILD FOUNDATIONAL SKILLS IN CHILDREN, ENHANCING KNOWLEDGE, ATTITUDES, AND BEHAVIORS AMONG CHILDREN, TEACHERS, AND FAMILIES BY PROMOTING POSITIVE WASH PRACTICES, WHICH IMPROVE THE LEARNING ENVIRONMENT."
USAID,3/1/2025,30000000.0,2025-03-01,2025-03-18-2217,"STRENGTHENING ECONOMIC, SOCIAL AND CULTURAL RESILIENCE OF TIBETAN COMMUNITIES IN SOUTH ASIA"
USAID,3/1/2025,2368742.0,2025-03-01,2025-03-18-2217,EMPOWERED TIBET: BUILDING FUTURES THROUGH EDUCATION AND INNOVATION ACTIVITY
USAID,3/1/2025,1516271.0,2025-03-01,2025-03-18-2217,YOUTH EMPOWERMENT SUPPORT (YES+) PROGRAM
USAID,3/1/2025,1114987.0,2025-03-01,2025-03-18-2217,CENTRAL TIBETAN AUTHORITY DEPARTMENT OF HEALTH EVERY MOTHER AND CHILD PROGRAM
USAID,3/1/2025,5000000.0,2025-03-01,2025-03-18-2217,"THE GOAL OF SAMRIDH 2.0, ""A RESILIENT HEALTH SYSTEM RESPONSIVE TO THE CURRENT AND EMERGING NEEDS BY ENSURING QUALITY, AFFORDABLE, CARE CONTINUUM SERVICE DELIVERY,"" ADDRESSES THE SIGNIFICANT INVESTMENT GAP IN HEALTHCARE AND THE NEED FOR IMPROVED HEALTH OUTCOMES, PARTICULARLY FOR POPULATIONS IN VULNERABLE CIRCUMSTANCES."
USAID,3/1/2025,58068727.0,2025-03-01,2025-03-18-2217,"THE FEED THE FUTURE BANGLADESH NUTRITION ACTIVITY WILL IMPROVE NUTRITION OUTCOMES FOR CHILDREN UNDER FIVE, PREGNANT AND LACTATING WOMEN AND ADOLESCENT GIRLS IN THE SOUTH WEST REGION OF BANGLADESH. THIS WILL BE ACHIEVED THROUGH INCREASED CONSUMPTION OF NUTRITIOUS, DIVERSE AND SAFE DIETS BY RURAL HOUSEHOLDS, INCREASED SOCIAL AND ECONOMIC EMPOWERMENT OF WOMEN AND GIRLS, AND IMPROVED ACCESS TO AND ADOPTION OF IMPROVED WATER, SANITATION AND HYGIENE PRACTICES."
USAID,3/1/2025,14030795.0,2025-03-01,2025-03-18-2217,"BANDARBAN AGRICULTURE AND NUTRITION INITIATIVE (BANI) ACTIVITY. THE PURPOSE OF THIS ACTIVITY IS TO IMPROVE AGRICULTURE AND AGRICULTURE-RELATED INCOME AND PEOPLE’S NUTRITION, ESPECIALLY OF THE MOST VULNERABLE POPULATIONS. THE ACTIVITY INTERVENTIONS WILL AIM TO INCREASE INCOME AND ACCESS TO NUTRITIOUS FOODS ATTAINED MORE EQUITABLY BY BOTH WOMEN AND MEN, THROUGH IMPROVEMENTS IN AGRICULTURAL TECHNIQUES, CROPS/LIVELIHOODS, ALTERNATIVE LIVELIHOODS TO ADD INCOME GENERATING OPPORTUNITIES IN AGRICULTURAL AREA. IT WILL ALSO DIRECT EFFORTS TO IMPROVE NUTRITION AND HEALTH STATUS OF CHILDREN UNDER FIVE YEARS OF AGE, PREGNANT AND LACTATING WOMEN AND ADOLESCENT GIRLS, THROUGH INTERVENTIONS THAT INCLUDE BEHAVIOR CHANGE/EDUCATION TO INCREASE POSITIVE NUTRITION BEHAVIORS AND IMPROVEMENTS IN DIET DIVERSITY. THIS ACTIVITY WILL SUPPORT THE GOVERNMENT OF BANGLADESH (GOB), PARTICULARLY THE MINISTRY OF CHITTAGONG HILL TRACTS AFFAIRS (MOCHTA), CHITTAGONG HILL TRACTS REGIONAL COUNCIL (CHTRC),BANDARBAN HILL TRACTS DISTRICT COUNCIL (BHDC), OTHER LOCAL GOVERNMENT INSTITUTIONS, AND TRADITIONAL PEOPLE’S (INDIGENOUS TRIBES) INSTITUTIONS."
USAID,3/1/2025,12000000.0,2025-03-01,2025-03-18-2217,MULTIPURPOSE DISASTER SHELTER SUPPORT ACTIVITY (MPDS)
USAID,3/1/2025,3999718.0,2025-03-01,2025-03-18-2217,GREENING ENVIRONMENT THROUGH LIVELIHOOD IMPROVEMENT AND FOREST ENRICHMENT(GREEN LIFE).
USAID,3/1/2025,4000000.0,2025-03-01,2025-03-18-2217,NATURE CONSERVATION THROUGH LIVELIHOOD IMPROVEMENT (NATURE AND LIFE)
USAID,3/1/2025,4500000.0,2025-03-01,2025-03-18-2217,USAID'S WOMEN THRIVE IN BANGLADESH ACTIVITY.
USAID,3/1/2025,20499087.0,2025-03-01,2025-03-18-2217,"USAID PROTIBESH (ECOSYSTEMS IN BENGALI) ACTIVITY SEEKS TO IMPROVE ECOSYSTEM CONSERVATION IN BANGLADESH BY STRENGTHENING ENVIRONMENTAL GOVERNANCE AND MANAGEMENT, REDUCING KEY THREATS TO BIODIVERSITY, AND SUPPORTING MARKET-BASED INCENTIVES IN AND AROUND KEY BIODIVERSITY AREAS (KBAS) OF THE COUNTRY. THE INITIAL TARGETED GEOGRAPHIES INCLUDE AREAS OF SIGNIFICANT BIODIVERSITY AROUND 1) THE SUNDARBANS RESERVE FOREST IN KHULNA DIVISION AND 2) THE ECOLOGICALLY CRITICAL FOREST AND WETLAND ECOSYSTEMS IN SYLHET DIVISION."
USAID,3/1/2025,20500000.0,2025-03-01,2025-03-18-2217,"THE GOAL OF FEED THE FUTURE BANGLADESH LIVESTOCK AND NUTRITION ACTIVITY IS TO SUSTAINABLY INCREASING LIVESTOCK PRODUCTIVITY, MARKETABILITY, AND CONSUMPTION OF LIVESTOCK PRODUCTS WITHIN THE FEED THE FUTURE ZONE OF INFLUENCE (FTF ZOI). THE ACTIVITY WILL A) FACILITATE PRODUCTIVITY ENHANCING TECHNOLOGIES AND PRACTICES SUCH AS PROCESSING AND PRESERVATION OF FODDER FOR YEAR-ROUND LIVESTOCK FEEDING; B) SUPPORT ENHANCED DAIRY PROCESSING AND PRESERVATION INTO DIVERSIFIED NUTRITIOUS PRODUCTS, AS A MEANS TO INCREASE CONSUMPTION OF DAIRY PRODUCTS, ESPECIALLY IN THE RURAL AREAS; C) PROMOTE THE CONSUMPTION OF DIVERSIFIED AND SAFE LIVESTOCK PRODUCTS, ESPECIALLY IN THE RURAL AREAS; D) COLLABORATE WITH APPROPRIATE AGENCIES SUCH AS THE DEPARTMENT OF LIVESTOCK SERVICES (DLS), BANGLADESH LIVESTOCK RESEARCH INSTITUTE (BLRI) AND THE FAO’S EMERGENCY CENTER FOR TRANSBOUNDARY ANIMAL DISEASE (ECTAD) TO TACKLE CURRENT AND EMERGING PESTS AND DISEASES WITH APPROPRIATE PREVENTION AND CONTROL MEASURES IN ORDER TO MINIMIZE LOSSES AT FARM LEVEL; AND E) USE LESSONS LEARNED TO FACILITATE INCREASED ACCESS TO CREDIT FROM MICROFINANCE AND OTHER FINANCIAL INSTITUTIONS. THE FIVE-YEAR ACTIVITY WILL BE COMPRISED OF THREE INTERRELATED COMPONENTS: COMPONENT 1: INCREASED LIVESTOCK PRODUCTIVITY COMPONENT 2: INCREASED MARKETABILITY OF LIVESTOCK PRODUCTS AT THE NATIONAL AND SUBNATIONAL LEVELS COMPONENT 3: INCREASED HOUSEHOLD CONSUMPTION OF SAFE AND DIVERSIFIED LIVESTOCK PRODUCTS."
USAID,3/1/2025,3999843.0,2025-03-01,2025-03-18-2217,YOUTHRISE(PEOPLE TO PEOPLE-P2P RECONCILIATION FUND)ACTIVITY AWARD.
USAID,3/1/2025,4000000.0,2025-03-01,2025-03-18-2217,FEED THE FUTURE BANGLADESH INTEGRATED PEST MANAGEMENT ACTIVITY (IPMA)
USAID,3/1/2025,17998792.0,2025-03-01,2025-03-18-2217,THE SHOBAI MILEY SHIKHI (“EVERYONE LEARNS TOGETHER”) ACTIVITY MAINLY AIMS TO IMPROVE LEARNING OUTCOMES FOR CHILDREN WITH DISABILITIES (CWD) IN BANGLADESH
USAID,3/1/2025,2425197.0,2025-03-01,2025-03-18-2217,No description currently available
USAID,3/1/2025,4125942.0,2025-03-01,2025-03-18-2217,NOBO JATRA – 'NEW BEGINNING’ II (NJP II) ACTIVITY IS PROPOSED TO SUSTAIN AND SOLIDIFY KEY SERVICE DELIVERY SYSTEMS THAT BUILD THE RESILIENCE OF VULNERABLE POPULATIONS IN THE KHULNA REGION. NJP II BUILDS ON LEARNING AND EXPERIENCE FROM THE USAID FUNDED NOBO JATRA PROJECT (NJP) AND THE USAID LED RFSA LESSONS LEARNED WORKSHOPS IN 20211 TO PROVIDE CONTINUATION OF SUPPORT FOR SELECTED SERVICE DELIVERY SYSTEMS; LEVERAGING ESTABLISHED PARTNERSHIPS WITH GOVERNMENT OF BANGLADESH (GOB) AND THE PRIVATE SECTOR UTILIZING ESTABLISHED PROGRAMMATIC PLATFORMS.
USAID,3/1/2025,1000000.0,2025-03-01,2025-03-18-2217,USAID'S EKOTA (UNITY) ACTIVITY.
USAID,3/1/2025,7000000.0,2025-03-01,2025-03-18-2217,ADVANCING WOMEN'S RIGHT OF ACCESS TO INFORMATION IN BANGLADESH (AWRTI) ACTIVITY.
USAID,3/1/2025,15000000.0,2025-03-01,2025-03-18-2217,AIN SHOHAYOTA (LEGAL AID) ACTIVITY
USAID,3/1/2025,39999931.0,2025-03-01,2025-03-18-2217,USAID'S HIGHER SECONDARY EDUCATION ACTIVITY
USAID,3/1/2025,8070105.0,2025-03-01,2025-03-18-2217,CLIMATE SMART AGRICULTURE (CSA)
USAID,3/1/2025,12000000.0,2025-03-01,2025-03-18-2217,“USAID’S PROSHAR: EXPANDING WORKERS' SAFETY IN BANGLADESH” ACTIVITY
USAID,3/1/2025,48000000.0,2025-03-01,2025-03-18-2217,"IN PARTNERSHIP WITH BRAC TO DELIVER BAMA, USAID WILL CONTINUE ITS SUPPORT OF BANGLADESH’S DEVELOPMENT ORGANIZATIONS AND SUPPORT LOCAL ORGANIZATIONS TO IMPLEMENT ACTIVITIES TO: STRENGTHEN DEMOCRACY FOR AN INCLUSIVE SOCIETY; FOSTER SUSTAINABLE ECONOMIC GROWTH; ADVANCE HUMAN CAPITAL DEVELOPMENT; AND STRENGTHEN RESILIENCE TO CLIMATE CHANGE AND OTHER SHOCKS."
