piid,agency,vendor,value,description_doge,fpds_status,fpds_link,deleted_date,savings,award_agency,award_procurement_id,award_modification_num,ref_idv_agency,ref_idv_procurement_id,ref_idv_modification_num,date_signed,date_effective,date_complete,date_ult_complete_est,date_solicitation,amount_obligated,amount_obligated_total,amount_base_exercised_options,amount_base_exercised_options_total,amount_ultimate,amount_ultimate_total,entity_id,entity_name,entity_dba,cage_code,entity_street,entity_street_2,entity_city,entity_state,entity_zip,entity_county,entity_county_disp,entity_phone,entity_fax,entity_congressional_district,product_service_code,product_service_desc,principal_naics_code,principal_naics_desc,performance_state,performance_location,performance_country,performance_county,performance_city,performance_congressional_district,performance_zip,performance_zip_ext,requirement_desc,dt_scrape
11316024F0007OMB,Executive Office of the President,"POLITICO, LLC",81000,POLITICO PRO,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1100&PIID=11316024F0007OMB&modNumber=P00001&idvAgencyID=&idvPIID=11316023A0011EOP&contractType=AWARD,2/10/2025,0,1100,11316024F0007OMB,P00001,1100,11316023A0011EOP,0,02/07/2025,09/23/2024,09/22/2025,09/22/2025,,0.0,81000.0,0.0,81000.0,0.0,81000.0,T8JGE1LE8933,POLITICO LLC,,7GC29,1000 WILSON BLVD,8TH FLOOR,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,519290.0,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20001,1027.0,,2025-04-04-0017
11316024F0003CEQ,Executive Office of the President,"POLITICO, LLC",31450,SUBSCRIPTION,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1100&PIID=11316024F0003CEQ&modNumber=P00001&idvAgencyID=&idvPIID=11316023A0011EOP&contractType=AWARD,2/10/2025,0,1100,11316024F0003CEQ,P00001,1100,11316023A0011EOP,0,02/07/2025,09/02/2024,09/01/2025,09/01/2025,,0.0,31450.0,0.0,31450.0,0.0,31450.0,T8JGE1LE8933,POLITICO LLC,,7GC29,1000 WILSON BLVD,8TH FLOOR,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,519290.0,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20503,1.0,,2025-04-04-0017
11316024F0012WHO,Executive Office of the President,"POLITICO, LLC",29175,SUBSCRIPTIONS,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1100&PIID=11316024F0012WHO&modNumber=P00001&idvAgencyID=&idvPIID=11316023A0011EOP&contractType=AWARD,2/10/2025,0,1100,11316024F0012WHO,P00001,1100,11316023A0011EOP,0,02/07/2025,09/23/2024,09/22/2025,09/22/2025,,0.0,29175.0,0.0,29175.0,0.0,29175.0,T8JGE1LE8933,POLITICO LLC,,7GC29,1000 WILSON BLVD,8TH FLOOR,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,519290.0,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20503,4.0,,2025-04-04-0017
11316025F0002UST,Executive Office of the President,"POLITICO, LLC",27230,POLITICO PRO PLUS,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1100&PIID=11316025F0002UST&modNumber=P00001&idvAgencyID=&idvPIID=11316023A0011EOP&contractType=AWARD,2/10/2025,0,1100,11316025F0002UST,P00001,1100,11316023A0011EOP,0,02/07/2025,10/29/2024,10/28/2025,10/28/2025,,0.0,27230.0,0.0,27230.0,0.0,27230.0,T8JGE1LE8933,POLITICO LLC,,7GC29,1000 WILSON BLVD,8TH FLOOR,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,519290.0,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20509,1.0,,2025-04-04-0017
11316024F0008OVP,Executive Office of the President,"POLITICO, LLC",10250,SUBSCRIPTION,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1100&PIID=11316024F0008OVP&modNumber=P00001&idvAgencyID=&idvPIID=11316023A0011EOP&contractType=AWARD,2/10/2025,0,1100,11316024F0008OVP,P00001,1100,11316023A0011EOP,0,02/07/2025,09/27/2024,09/26/2025,09/26/2025,,0.0,10250.0,0.0,10250.0,0.0,10250.0,T8JGE1LE8933,POLITICO LLC,,7GC29,1000 WILSON BLVD,8TH FLOOR,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,519290.0,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20503,1.0,,2025-04-04-0017
11316024F0019OAS,Executive Office of the President,"POLITICO, LLC",9750,70RCSJ23FR0000005,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1100&PIID=11316024F0019OAS&modNumber=P00001&idvAgencyID=&idvPIID=11316023A0011EOP&contractType=AWARD,2/10/2025,0,1100,11316024F0019OAS,P00001,1100,11316023A0011EOP,0,02/07/2025,05/31/2024,05/30/2025,05/30/2025,,0.0,9750.0,0.0,9750.0,0.0,9750.0,T8JGE1LE8933,POLITICO LLC,,7GC29,1000 WILSON BLVD,8TH FLOOR,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,519290.0,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20503,4.0,,2025-04-04-0017
83310124P0048,Export-Import Bank of the US,"POLITICO, LLC",184645,COMPLETE TERMINATION FOR CONVENIENCE,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8300&PIID=83310124P0048&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/10/2025,151230,8300,83310124P0048,P00001,,,,02/07/2025,06/19/2024,02/10/2025,02/10/2025,,0.0,33415.0,0.0,33415.0,0.0,184645.0,T8JGE1LE8933,"POLITICO, LLC",,7GC29,1000 WILSON BLVD FL 8,,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),519290.0,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22209,3927.0,,2025-04-04-0017
47HAA022F0061,General Services Administration,"REI Systems, Inc.",29997094,"""The Government requires expert IT support services to support the GSA TBM PMO, DCCOI PMO, FAS ITC VMO, CXO Councils, and DEIA in the delivery of mission objectives of each workstream. The goal is for GSA to capitalize contractor support in an effort to obtain information and expertise to provide professional services, guides, and procedures and to assist federal IT data transparency initiatives.""",CHANGE ORDER,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4773&PIID=47HAA022F0061&modNumber=PA0015&idvAgencyID=&idvPIID=47QRAA20D002S&contractType=AWARD,2/10/2025,585497,4773,47HAA022F0061,PA0015,4732,47QRAA20D002S,PO0018,02/10/2025,03/24/2022,03/23/2025,03/23/2027,12/10/2021,0.0,15962011.57,0.0,15962011.57,0.0,29997093.81,YRNMVN96JC17,"REI SYSTEMS, INC.",,1DJP1,14325 WILLARD RD,STE 200,CHANTILLY,VA,201512110,USA,UNITED STATES,(703) 480-9100,(703) 689-4680,VIRGINIA 11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,CHANTILLY,,20151,2110.0,,2025-04-04-0017
47PA0122F0019,General Services Administration,"WASHINGTON BUSINESS DYNAMICS, LLC",10480947,RENT BILL MANAGEMENT OCCUPANCY AGREEMENT FINALIZATION SUPPORT,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PA0122F0019&modNumber=PA0007&idvAgencyID=&idvPIID=47QRAA19D007X&contractType=AWARD,2/10/2025,4051940,4740,47PA0122F0019,PA0007,4732,47QRAA19D007X,PA0026,02/18/2025,07/01/2022,06/30/2025,06/30/2027,04/27/2022,0.0,6429006.35,0.0,6429006.35,0.0,10480946.99,GCY1LHH7J3M7,"WASHINGTON BUSINESS DYNAMICS, LLC",,6PMU8,2600 JOHN SAXON BLVD,,NORMAN,OK,730711166,USA,UNITED STATES,(202) 618-7197,,OKLAHOMA 04,B547,SPECIAL STUDIES/ANALYSIS- ACCOUNTING/FINANCIAL MANAGEMENT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20405,1.0,,2025-04-04-0017
47PA0122F0046,General Services Administration,"SIGNET PARTNERS, A CORPORATION",3357559,REAL ESTATE VALUATION SUPPORT SERVICES,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PA0122F0046&modNumber=PA0003&idvAgencyID=&idvPIID=GS00F056CA&contractType=AWARD,2/10/2025,1401960,4740,47PA0122F0046,PA0003,4732,GS00F056CA,PS0022,02/18/2025,09/28/2022,09/27/2025,09/27/2027,06/27/2022,0.0,1955599.2,0.0,1955599.2,0.0,3357559.2,L7JZMAAEUUW7,SIGNET PARTNERS A CORP,,1KMG0,821 S STEELE ST,,DENVER,CO,802094841,USA,UNITED STATES,(303) 773-3330,,COLORADO 01,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20405,1.0,,2025-04-04-0017
47PB0124F0048,General Services Administration,"RIPPLE EFFECT COMMUNICATIONS, INC.",752170,"BPA CALL 3 FOR MARKETING AND COMMUNICATION SUPPORT FOR THE GROW OUR VENDOR COMMUNITY INITIATIVE JUNE 10,",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PB0124F0048&modNumber=PO0004&idvAgencyID=&idvPIID=47PB0123A0003&contractType=AWARD,2/10/2025,572478,4740,47PB0124F0048,PO0004,4740,47PB0123A0003,PA0003,02/06/2025,09/30/2024,02/06/2025,02/06/2025,05/30/2024,0.0,73510.38,0.0,73510.38,0.0,73510.38,NNQUYPRG4KD5,"RIPPLE EFFECT COMMUNICATIONS, INC.",,3N5J3,"9600 BLACKWELL RD, STE 210",,ROCKVILLE,MD,208503659,USA,UNITED STATES,(240) 481-5192,(240) 465-0464,MARYLAND 08,R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20405,1.0,,2025-04-04-0017
49100424P0022,National Science Foundation,"POLITICO, LLC",12388,RENEWAL SUBSCRIPTION E&E NEWS,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4900&PIID=49100424P0022&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/10/2025,0,4900,49100424P0022,P00001,,,,02/07/2025,03/08/2024,02/07/2025,02/07/2025,,0.0,12388.0,0.0,12388.0,0.0,12388.0,T8JGE1LE8933,"POLITICO, LLC",,7GC29,1000 WILSON BLVD FL 8,,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,513120.0,PERIODICAL PUBLISHERS,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20005,3928.0,,2025-04-04-0017
31310022P0035,Nuclear Regulatory Commission,"POLITICO, LLC",198859,E&E ELECTRONIC NEWSLETTERS SUBSCRIPTION,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3100&PIID=31310022P0035&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,2/10/2025,96685,3100,31310022P0035,P00003,,,,02/07/2025,10/01/2022,02/07/2025,02/07/2025,,0.0,102173.82,0.0,102173.82,0.0,198858.54,T8JGE1LE8933,"POLITICO, LLC",,7GC29,1000 WILSON BLVD 8TH FLOOR,,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,519130.0,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,VA,,USA,ARLINGTON,ARLINGTON,,22209,3927.0,,2025-04-04-0017
12FPC223A0009,Department of Agriculture,DIVERSITYCOMM INC.,500000,DIVERSITYCOMM ADVERTISING,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12D0&PIID=12FPC223A0009&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=IDV,2/7/2025,500000,12D0,12FPC223A0009,P00002,,,,01/30/2025,07/01/2023,,,,0.0,0.0,,,,500000.0,LWBKSWPW3GT5,DIVERSITYCOMM INC.,,05CZ9,18 TECHNOLOGY DR STE 170,,IRVINE,CA,926182313,USA,UNITED STATES,(949) 825-5777,(949) 453-8201,CALIFORNIA 47,R710,SUPPORT- MANAGEMENT: FINANCIAL,513120.0,PERIODICAL PUBLISHERS,,,,,,,,,,2025-04-04-0017
12318724F0451,Department of Agriculture,MANAGEMENT & ENGINEERING TECHNOLOGIES INTERNATIONAL INC,374542,"DIVERSITY, EQUITY, INCLUSION AND ONBOARDING SPECIALISTSERVICES FOR FOREST SERVICE IP",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12C2&PIID=12318724F0451&modNumber=P00002&idvAgencyID=&idvPIID=12318723D0002&contractType=AWARD,2/7/2025,370370,12C2,12318724F0451,P00002,12C2,12318723D0002,0,02/03/2025,09/23/2024,01/30/2025,01/30/2025,08/02/2024,-370370.48,4171.63,-370370.48,4171.63,-370370.48,4171.63,HMYJQTNC54D5,MANAGEMENT & ENGINEERING TECHNOLOGIES INTERNATIONAL INC,,1LX23,8600 BOEING DR,,EL PASO,TX,799251226,USA,UNITED STATES,(915) 772-4975,(915) 772-2253,TEXAS 16,AB11,COMMUNITY AND REGIONAL DEVELOPMENT R&D SERVICES; COMMUNITY DEVELOPMENT; BASIC RESEARCH,541715.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20090,8521.0,,2025-04-04-0017
127EAT24P0047,Department of Agriculture,MATTOX JOE A,254800,INTERCULTURAL COMMUNICATION DIVERSITY DIALOGUE CIRCLE COMMUNICATING ACROSS DIFFERENCES (CAD) WORKSHOPS FY2024,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12C2&PIID=127EAT24P0047&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/7/2025,222300,12C2,127EAT24P0047,P00001,,,,01/29/2025,07/17/2024,01/27/2025,01/27/2025,06/25/2024,-222300.0,32500.0,-222300.0,32500.0,-222300.0,32500.0,HBDDMMLJNER2,MATTOX JOE A,,4SNN9,838 BUCKINGHAM PL,,DANVILLE,CA,945061267,USA,UNITED STATES,(510) 812-2458,(510) 812-2458,CALIFORNIA 10,U009,EDUCATION/TRAINING- GENERAL,541612.0,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",CA,,USA,SOLANO,VALLEJO,,94592,1115.0,,2025-04-04-0017
12314424P0133,Department of Agriculture,SMART1 MANAGEMENT SOLUTIONS LLC,200000,"TERMINATE FOR CONVENIENCE - USDA, OFFICE OF THE CHIEF DIVERSITY AND INCLUSION OFFICER (OCDIO), TO PROVIDE PROVIDING DIVERSITY, EQUITY, INCLUSION, AND ACCESSIBILITY (DEIA) SUPPORT SERVICE, PERIOD OF PERFORMANCE 10/15/2024-10/14/2025.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1205&PIID=12314424P0133&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,2/7/2025,200000,1205,12314424P0133,P00003,,,,01/29/2025,10/15/2024,01/27/2025,10/14/2025,,-200000.0,0.0,-200000.0,0.0,-200000.0,0.0,VM2MNPVLYJJ9,SMART1 MANAGEMENT SOLUTIONS LLC,,74CL0,14414 OLD MILL RD STE 201,,UPPER MARLBORO,MD,207723186,USA,UNITED STATES,(301) 538-1740,(301) 218-8978,MARYLAND 05,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,PRINCE GEORGES,UPPER MARLBORO,,20772,3186.0,,2025-04-04-0017
12RADZ22F0010,Department of Agriculture,"POLITICO, LLC",178456,TERMINATE FOR CONVENIENCEPOLITICO PRO PLUS AS QUOTED  ON QUOTE PBON072933 IN CONJUNCTION WITH THE FEDLINK SERIES OF CONTRACTS ISSUED BY THE LIBRARY OF CONGRESS.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12E3&PIID=12RADZ22F0010&modNumber=P00005&idvAgencyID=&idvPIID=03310319D0071&contractType=AWARD,2/7/2025,59360,12E3,12RADZ22F0010,P00005,0300,03310319D0071,0,02/06/2025,11/18/2021,02/06/2025,03/17/2025,,0.0,119096.37,0.0,119096.37,0.0,178456.37,T8JGE1LE8933,"POLITICO, LLC",,7GC29,1000 WILSON BLVD 8TH FLOOR,,ARLINGTON,VA,222093927,USA,UNITED STATES,(703) 236-7926,(703) 647-8551,VIRGINIA 08,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,519190.0,ALL OTHER INFORMATION SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22209,3927.0,,2025-04-04-0017
1232SA22P0037,Department of Agriculture,"POLITICO, LLC",177585,TERMINATION FOR THE GOVERNMENT'S CONVEINENCE OF THE POLITICOPRO ANNUAL SUBSCRIPTION,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12H2&PIID=1232SA22P0037&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD,2/7/2025,81000,12H2,1232SA22P0037,P00004,,,,02/05/2025,05/26/2022,02/05/2025,02/05/2025,,-39300.0,96585.0,-39300.0,96585.0,-39300.0,138285.0,T8JGE1LE8933,"POLITICO, LLC",,7GC29,1000 WILSON BLVD 8TH FLOOR,,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,511199.0,ALL OTHER PUBLISHERS,VA,,USA,ARLINGTON,ARLINGTON,,22209,3927.0,,2025-04-04-0017
12FPC424F0050,Department of Agriculture,DIVERSITYCOMM INC.,100000,DIVERSITYCOMM ADVERTISING,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12D0&PIID=12FPC424F0050&modNumber=P00001&idvAgencyID=&idvPIID=12FPC223A0009&contractType=AWARD,2/7/2025,0,12D0,12FPC424F0050,P00001,12D0,12FPC223A0009,0,01/30/2025,06/01/2024,01/29/2025,01/29/2025,,0.0,100000.0,0.0,100000.0,0.0,100000.0,LWBKSWPW3GT5,DIVERSITYCOMM INC.,,05CZ9,18 TECHNOLOGY DR STE 170,,IRVINE,CA,926182313,USA,UNITED STATES,(949) 825-5777,(949) 453-8201,CALIFORNIA 47,R710,SUPPORT- MANAGEMENT: FINANCIAL,513120.0,PERIODICAL PUBLISHERS,CA,,USA,ORANGE,IRVINE,,92618,2313.0,,2025-04-04-0017
1232SA24F0042,Department of Agriculture,"POLITICO, LLC",87270,MODIFICATION TO TERMINATE THIS TASK ORDER FOR THE GOVERNMENT'S CONVEINENCE FOR POLITICOPRO SUBSCRIPTION FOR 6 USERS FOR USDA/REE FRONT OFFICE,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12H2&PIID=1232SA24F0042&modNumber=P00001&idvAgencyID=&idvPIID=03310323D0056&contractType=AWARD,2/7/2025,71790,12H2,1232SA24F0042,P00001,0300,03310323D0056,0,02/05/2025,05/01/2024,02/05/2025,02/05/2025,04/16/2024,0.0,15480.0,0.0,15480.0,0.0,87270.0,T8JGE1LE8933,POLITICO LLC,,7GC29,1000 WILSON BLVD,8TH FLOOR,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,519290.0,WEB SEARCH PORTALS AND ALL OTHER INFORMATION SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22209,2249.0,,2025-04-04-0017
1232SA23P0073,Department of Agriculture,"POLITICO, LLC",79366,"TO TERMINATE THIS PURCHASE ORDER FOR GOVERNMENT'S CONVENIENCE FOR E&E NEWS SUBSCRIPTION THAT INCLUDES E&E NEWS, E&E PM, GREENWIRE, AND CLIMATEWIRE WITH A BASE PLUS FOUR OPTION YEARS FOR ERS.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12H2&PIID=1232SA23P0073&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,2/7/2025,52066,12H2,1232SA23P0073,P00002,,,,02/05/2025,09/08/2023,02/05/2025,02/05/2025,08/17/2023,0.0,27300.0,0.0,27300.0,0.0,79366.0,T8JGE1LE8933,POLITICO LLC,,7GC29,1000 WILSON BLVD,8TH FLOOR,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,513199.0,ALL OTHER PUBLISHERS,VA,,USA,ARLINGTON,ARLINGTON,,22209,1800.0,,2025-04-04-0017
1232SA23P0093,Department of Agriculture,STRATEGIC DIVERSITY INITIATIVES INC,61244,"DEIA CONSULTING SERVICES, MOD TO TERMINATE THE CONTRACT FOR THE GOVERNMENT'S CONVENIENCE.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12H2&PIID=1232SA23P0093&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,2/7/2025,0,12H2,1232SA23P0093,P00005,,,,03/21/2025,09/27/2023,09/26/2025,09/26/2025,09/11/2023,-0.74,61242.76,-0.74,61242.76,-0.74,61242.76,K8JLCTC7DWH3,STRATEGIC DIVERSITY INITIATIVES INC,,823Z7,2829 39TH AVE S,,MINNEAPOLIS,MN,554061848,USA,UNITED STATES,(612) 599-8335,,MINNESOTA 05,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MN,,USA,HENNEPIN,MINNEAPOLIS,,55406,1848.0,,2025-04-04-0017
12318723F0604,Department of Agriculture,MANAGEMENT & ENGINEERING TECHNOLOGIES INTERNATIONAL INC,57978,ASIA PACIFIC- SRI LANKA CLIMATE CHANGE MITIGATION ADAPTION AND RESILIENCE COORDINATORSERVICES FOR FOREST SERVICE IPMODIFICATION 2THE PURPOSE OF THIS MODIFICATION IS:A).  TO TERMINATE THIS ORDER IMMEDIATELY AT THE DIRECTION OF USDA PROCURE,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12C2&PIID=12318723F0604&modNumber=P00003&idvAgencyID=&idvPIID=12318723D0002&contractType=AWARD,2/7/2025,35339,12C2,12318723F0604,P00003,12C2,12318723D0002,0,01/30/2025,09/11/2023,09/30/2025,09/30/2025,,0.0,22639.76,0.0,22639.76,0.0,22639.76,HMYJQTNC54D5,MANAGEMENT & ENGINEERING TECHNOLOGIES INTERNATIONAL INC,,1LX23,8600 BOEING DR,,EL PASO,TX,799251226,USA,UNITED STATES,(915) 772-4975,(915) 772-2253,TEXAS 16,AB11,COMMUNITY AND REGIONAL DEVELOPMENT R&D SERVICES; COMMUNITY DEVELOPMENT; BASIC RESEARCH,541715.0,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20090,8521.0,,2025-04-04-0017
123J1924P0004,Department of Agriculture,"POLITICO, LLC",23520,POLITICO PRO PLUS RENEWAL FOR FY 2024 TO BE USED BY 8 USERS,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1204&PIID=123J1924P0004&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/7/2025,0,1204,123J1924P0004,P00001,,,,02/05/2025,03/08/2024,02/05/2025,02/05/2025,,0.0,23520.0,0.0,23520.0,0.0,23520.0,T8JGE1LE8933,"POLITICO, LLC",,7GC29,1000 WILSON BLVD FL 8,,ARLINGTON,VA,222093927,USA,UNITED STATES,(571) 392-2935,,VIRGINIA 08,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),513210.0,SOFTWARE PUBLISHERS,VA,,USA,ARLINGTON,ARLINGTON,,22209,3927.0,,2025-04-04-0017
1232SA23F0027,Department of Agriculture,"POLITICO, LLC",19540,140D0424P9005,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12H2&PIID=1232SA23F0027&modNumber=P00002&idvAgencyID=&idvPIID=03310319D0071&contractType=AWARD,2/7/2025,0,12H2,1232SA23F0027,P00002,0300,03310319D0071,0,02/05/2025,03/10/2023,02/05/2025,02/05/2025,12/30/2022,0.0,19540.0,0.0,19540.0,0.0,19540.0,T8JGE1LE8933,"POLITICO, LLC",,7GC29,1000 WILSON BLVD 8TH FLOOR,,ARLINGTON,VA,222093927,USA,UNITED STATES,(703) 236-7926,(703) 647-8551,VIRGINIA 08,7630,NEWSPAPERS AND PERIODICALS,519190.0,ALL OTHER INFORMATION SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22209,3927.0,,2025-04-04-0017
